2026-04-26 00:40:29 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:49:55 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:22 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:22 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:22 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:22 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:49 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:49 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:49 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:50:49 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:19 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:19 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:19 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:19 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:42 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:43 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:43 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:51:43 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:09 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:09 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:09 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:09 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:31 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:31 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:31 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:52:31 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:58:56 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:58:56 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:58:56 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 02:58:57 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:01:42 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:06 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:06 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:06 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:06 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:41 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:41 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:41 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:04:41 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:05:44 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:05:44 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:05:44 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:05:44 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:10 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:10 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:10 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:10 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:28 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:28 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:28 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:07:28 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:09:37 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:09:37 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:09:37 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:09:37 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:10:20 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:10:20 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:10:20 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:10:20 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:11:13 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:11:13 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=2 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:11:13 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=3 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:11:13 | [OK] HOLD | Qraw:57 Qadj:60 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=4 BTC/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] TRENDING | mult=1.05 adjQ=60 sizeF=1.00 baseQ=57
2026-04-26 03:13:00 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:00 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:00 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:00 | [OK] HOLD | Qraw:30 Qadj:22 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 B/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] CRASH_RISK | mult=0.75 adjQ=22 sizeF=0.35 baseQ=30
2026-04-26 03:13:50 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:50 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:50 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:13:50 | [OK] HOLD | Qraw:30 Qadj:22 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 B/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] CRASH_RISK | mult=0.75 adjQ=22 sizeF=0.35 baseQ=30
2026-04-26 03:15:04 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:15:04 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:15:04 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:15:04 | [OK] HOLD | Qraw:30 Qadj:22 | effective_qmin:40 | Scale:UNKNOWN | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=1 B/USDT | ml=no_external_ml | ext=[EXTERNAL-AI] disabled_or_no_url | [OMEGA-AI] CRASH_RISK | mult=0.75 adjQ=22 sizeF=0.35 baseQ=30
2026-04-26 03:15:27 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:15:27 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
2026-04-26 03:15:27 | [OK] HOLD | Qraw:— Qadj:— | effective_qmin:— | Scale:— | PnL: +0.0% | Exp: 0% | Lim: 0/2 | Liq:— | Status: Active | tick=— —
